Label,contextRef,unitRef,Dec,Prec,Lang,Value
ifrs-full:DisclosureOfGeneralInformationAboutFinancialStatementsExplanatory
ifrs-full:DisclosureOfAuthorisationOfFinancialStatementsExplanatory
ifrs-full:DisclosureOfAdditionalInformationExplanatory
ifrs-full:Revenue
ifrs-full:Revenue
SOL:RevenueFromNonCoreActivities
SOL:RevenueFromNonCoreActivities
SOL:NetRevenue
SOL:NetRevenue
ifrs-full:CostOfSales
ifrs-full:CostOfSales
ifrs-full:GrossProfit
ifrs-full:GrossProfit
ifrs-full:SalesAndMarketingExpense
ifrs-full:SalesAndMarketingExpense
ifrs-full:AdministrativeExpense
ifrs-full:AdministrativeExpense
ifrs-full:ResearchAndDevelopmentExpense
ifrs-full:ResearchAndDevelopmentExpense
ifrs-full:OtherGainsLosses
ifrs-full:OtherGainsLosses
ifrs-full:ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod
ifrs-full:ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod
SOL:GainsLossesFromPortfolioManagementAndMajorRestructuring
SOL:GainsLossesFromPortfolioManagementAndMajorRestructuring
SOL:GainsLossesFromLegacyRemediationAndMajorLitigations
SOL:GainsLossesFromLegacyRemediationAndMajorLitigations
ifrs-full:ProfitLossFromOperatingActivities
ifrs-full:ProfitLossFromOperatingActivities
ifrs-full:InterestExpense
ifrs-full:InterestExpense
ifrs-full:RevenueFromInterest
ifrs-full:RevenueFromInterest
ifrs-full:OtherFinanceIncomeCost
ifrs-full:OtherFinanceIncomeCost
ifrs-full:ExpenseDueToUnwindingOfDiscountOnProvisions
ifrs-full:ExpenseDueToUnwindingOfDiscountOnProvisions
ifrs-full:GainsLossesOnFinancialAssetsAtFairValueThroughProfitOrLoss
ifrs-full:GainsLossesOnFinancialAssetsAtFairValueThroughProfitOrLoss
ifrs-full:ProfitLossBeforeTax
ifrs-full:ProfitLossBeforeTax
ifrs-full:IncomeTaxExpenseContinuingOperations
ifrs-full:IncomeTaxExpenseContinuingOperations
ifrs-full:ProfitLossFromContinuingOperations
ifrs-full:ProfitLossFromContinuingOperations
ifrs-full:ProfitLossFromDiscontinuedOperations
ifrs-full:ProfitLossFromDiscontinuedOperations
ifrs-full:ProfitLoss
ifrs-full:ProfitLoss
ifrs-full:IncomeFromContinuingOperationsAttributableToOwnersOfParent
ifrs-full:IncomeFromContinuingOperationsAttributableToOwnersOfParent
ifrs-full:IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent
ifrs-full:IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent
ifrs-full:ProfitLossFromContinuingOperationsAttributableToNoncontrollingInterests
ifrs-full:ProfitLossFromContinuingOperationsAttributableToNoncontrollingInterests
ifrs-full:ProfitLossFromDiscontinuedOperationsAttributableToNoncontrollingInterests
ifrs-full:ProfitLossFromDiscontinuedOperationsAttributableToNoncontrollingInterests
ifrs-full:BasicEarningsLossPerShareFromContinuingOperations
ifrs-full:BasicEarningsLossPerShareFromContinuingOperations
ifrs-full:BasicEarningsLossPerShareFromDiscontinuedOperations
ifrs-full:BasicEarningsLossPerShareFromDiscontinuedOperations
ifrs-full:BasicEarningsLossPerShare
ifrs-full:BasicEarningsLossPerShare
ifrs-full:DilutedEarningsLossPerShareFromContinuingOperations
ifrs-full:DilutedEarningsLossPerShareFromContinuingOperations
ifrs-full:DilutedEarningsLossPerShareFromDiscontinuedOperations
ifrs-full:DilutedEarningsLossPerShareFromDiscontinuedOperations
ifrs-full:DilutedEarningsLossPerShare
ifrs-full:DilutedEarningsLossPerShare
ifrs-full:ProfitLoss
ifrs-full:ProfitLoss
ifrs-full:GainsLossesOnCashFlowHedgesBeforeTax
ifrs-full:GainsLossesOnCashFlowHedgesBeforeTax
ifrs-full:GainsLossesOnExchangeDifferencesOnTranslationBeforeTax
ifrs-full:GainsLossesOnExchangeDifferencesOnTranslationBeforeTax
ifrs-full:ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax
ifrs-full:ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax
ifrs-full:OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax
ifrs-full:OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax
ifrs-full:OtherComprehensiveIncomeBeforeTaxGainsLossesFromInvestmentsInEquityInstruments
ifrs-full:OtherComprehensiveIncomeBeforeTaxGainsLossesFromInvestmentsInEquityInstruments
ifrs-full:OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans
ifrs-full:OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans
ifrs-full:ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossBeforeTax
ifrs-full:ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossBeforeTax
ifrs-full:OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax
ifrs-full:OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax
ifrs-full:IncomeTaxRelatingToComponentsOfOtherComprehensiveIncome
ifrs-full:IncomeTaxRelatingToComponentsOfOtherComprehensiveIncome
ifrs-full:OtherComprehensiveIncome
ifrs-full:OtherComprehensiveIncome
ifrs-full:ComprehensiveIncome
ifrs-full:ComprehensiveIncome
ifrs-full:ComprehensiveIncomeAttributableToOwnersOfParent
ifrs-full:ComprehensiveIncomeAttributableToOwnersOfParent
ifrs-full:ComprehensiveIncomeAttributableToNoncontrollingInterests
ifrs-full:ComprehensiveIncomeAttributableToNoncontrollingInterests
ifrs-full:ProfitLoss
ifrs-full:ProfitLoss
ifrs-full:AdjustmentsForDepreciationAndAmortisationExpenseAndImpairmentLossReversalOfImpairmentLossRecognisedInProfitOrLoss
ifrs-full:AdjustmentsForDepreciationAndAmortisationExpenseAndImpairmentLossReversalOfImpairmentLossRecognisedInProfitOrLoss
ifrs-full:AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod
ifrs-full:AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod
ifrs-full:OtherAdjustmentsForNoncashItems
ifrs-full:OtherAdjustmentsForNoncashItems
ifrs-full:AdjustmentsForProvisions
ifrs-full:AdjustmentsForProvisions
ifrs-full:AdjustmentsForFinanceIncomeCost
ifrs-full:AdjustmentsForFinanceIncomeCost
ifrs-full:AdjustmentsForIncomeTaxExpense
ifrs-full:AdjustmentsForIncomeTaxExpense
ifrs-full:IncreaseDecreaseInWorkingCapital
ifrs-full:IncreaseDecreaseInWorkingCapital
SOL:PaymentsForEmployeeBenefitLiabilitiesAndProvisionsUsedClassifiedAsOperatingActivities
SOL:PaymentsForEmployeeBenefitLiabilitiesAndProvisionsUsedClassifiedAsOperatingActivities
SOL:ProvisionsUsedForAdditionalVoluntaryContributionsPensionPlansClassifiedAsOperatingActivities
SOL:ProvisionsUsedForAdditionalVoluntaryContributionsPensionPlansClassifiedAsOperatingActivities
ifrs-full:DividendsReceivedClassifiedAsOperatingActivities
ifrs-full:DividendsReceivedClassifiedAsOperatingActivities
ifrs-full:IncomeTaxesPaidRefundClassifiedAsOperatingActivities
ifrs-full:IncomeTaxesPaidRefundClassifiedAsOperatingActivities
ifrs-full:CashFlowsFromUsedInOperatingActivities
ifrs-full:CashFlowsFromUsedInOperatingActivities
SOL:CashFlowsFromUsedInPortfolioManagementAndExcludedFromFreeCashFlowClassifiedAsOperatingActivities
SOL:CashFlowsFromUsedInPortfolioManagementAndExcludedFromFreeCashFlowClassifiedAsOperatingActivities
ifrs-full:CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities
ifrs-full:CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities
ifrs-full:OtherCashPaymentsToAcquireEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities
ifrs-full:OtherCashPaymentsToAcquireEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities
SOL:CashAdvancesAndLoansMadeToOtherPartiesAndCashReceiptsFromRepaymentOfAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities
SOL:CashAdvancesAndLoansMadeToOtherPartiesAndCashReceiptsFromRepaymentOfAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities
SOL:CashFlowsFromLosingControlOfSubsidiariesOrOtherBusinessesAndOtherCashReceiptsFromSalesOfEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities
SOL:CashFlowsFromLosingControlOfSubsidiariesOrOtherBusinessesAndOtherCashReceiptsFromSalesOfEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities
ifrs-full:PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities
ifrs-full:PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities
SOL:CapitalExpendituresRequiredByShareSaleAgreementAndExcludedFromFreeCashFlowClassifiedAsInvestingActivities
SOL:CapitalExpendituresRequiredByShareSaleAgreementAndExcludedFromFreeCashFlowClassifiedAsInvestingActivities
ifrs-full:PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities
ifrs-full:PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities
SOL:PurchaseFromDisposalsOfRealEstateInTheContextOfRestructuringDismantlingOrRemediationClassifiedAsInvestingActivities
ifrs-full:ProceedsFromDisposalsOfPropertyPlantAndEquipmentIntangibleAssetsOtherThanGoodwillInvestmentPropertyAndOtherNoncurrentAssets
ifrs-full:ProceedsFromDisposalsOfPropertyPlantAndEquipmentIntangibleAssetsOtherThanGoodwillInvestmentPropertyAndOtherNoncurrentAssets
ifrs-full:DividendsReceivedClassifiedAsInvestingActivities
ifrs-full:DividendsReceivedClassifiedAsInvestingActivities
SOL:ProceedsFromOtherLongTermAssetsAndPurchaseOfOtherLongTermAssetsClassifiedAsInvestingActivities
SOL:ProceedsFromOtherLongTermAssetsAndPurchaseOfOtherLongTermAssetsClassifiedAsInvestingActivities
ifrs-full:CashFlowsFromUsedInInvestingActivities
ifrs-full:CashFlowsFromUsedInInvestingActivities
ifrs-full:ProceedsFromIssuingOtherEquityInstruments
ifrs-full:ProceedsFromIssuingOtherEquityInstruments
ifrs-full:PaymentsOfOtherEquityInstruments
ifrs-full:PaymentsOfOtherEquityInstruments
SOL:PaymentsToAcquireOrRedeemEntitysSharesAndProceedsFromSaleOrIssueOfTreasuryShares
SOL:PaymentsToAcquireOrRedeemEntitysSharesAndProceedsFromSaleOrIssueOfTreasuryShares
ifrs-full:ProceedsFromBorrowingsClassifiedAsFinancingActivities
ifrs-full:ProceedsFromBorrowingsClassifiedAsFinancingActivities
ifrs-full:RepaymentsOfBorrowingsClassifiedAsFinancingActivities
ifrs-full:RepaymentsOfBorrowingsClassifiedAsFinancingActivities
SOL:IncreaseDecreaseInOtherFinancialAssetsClassifiedAsFinancingActivities
SOL:IncreaseDecreaseInOtherFinancialAssetsClassifiedAsFinancingActivities
ifrs-full:PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities
ifrs-full:PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities
ifrs-full:InterestPaidClassifiedAsFinancingActivities
ifrs-full:InterestPaidClassifiedAsFinancingActivities
SOL:CouponPaymentsOnHybridCapitalClassifiedAsFinancingActivities
SOL:CouponPaymentsOnHybridCapitalClassifiedAsFinancingActivities
ifrs-full:DividendsPaidClassifiedAsFinancingActivities
ifrs-full:DividendsPaidClassifiedAsFinancingActivities
ifrs-full:PaymentsFromChangesInOwnershipInterestsInSubsidiaries
ifrs-full:PaymentsFromChangesInOwnershipInterestsInSubsidiaries
ifrs-full:OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities
ifrs-full:OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities
ifrs-full:CashFlowsFromUsedInFinancingActivities
ifrs-full:CashFlowsFromUsedInFinancingActivities
ifrs-full:IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges
ifrs-full:IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges
ifrs-full:EffectOfExchangeRateChangesOnCashAndCashEquivalents
ifrs-full:EffectOfExchangeRateChangesOnCashAndCashEquivalents
ifrs-full:CashAndCashEquivalents
ifrs-full:CashAndCashEquivalents
ifrs-full:CashAndCashEquivalents
ifrs-full:CashAndCashEquivalents
ifrs-full:CashFlowsFromUsedInOperatingActivitiesDiscontinuedOperations
ifrs-full:CashFlowsFromUsedInOperatingActivitiesDiscontinuedOperations
ifrs-full:CashFlowsFromUsedInInvestingActivitiesDiscontinuedOperations
ifrs-full:CashFlowsFromUsedInInvestingActivitiesDiscontinuedOperations
ifrs-full:CashFlowsFromUsedInFinancingActivitiesDiscontinuedOperations
ifrs-full:CashFlowsFromUsedInFinancingActivitiesDiscontinuedOperations
ifrs-full:IncreaseDecreaseInCashAndCashEquivalentsDiscontinuedOperations
ifrs-full:IncreaseDecreaseInCashAndCashEquivalentsDiscontinuedOperations
ifrs-full:IntangibleAssetsOtherThanGoodwill
ifrs-full:IntangibleAssetsOtherThanGoodwill
ifrs-full:Goodwill
ifrs-full:Goodwill
ifrs-full:PropertyPlantAndEquipment
ifrs-full:PropertyPlantAndEquipment
ifrs-full:RightofuseAssets
ifrs-full:RightofuseAssets
ifrs-full:EquityInstrumentsHeld
ifrs-full:EquityInstrumentsHeld
ifrs-full:InvestmentAccountedForUsingEquityMethod
ifrs-full:InvestmentAccountedForUsingEquityMethod
ifrs-full:NoncurrentInvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod
ifrs-full:NoncurrentInvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod
ifrs-full:DeferredTaxAssets
ifrs-full:DeferredTaxAssets
SOL:NonCurrentLoansAndReceivablesAndOtherNonCurrentAssets
SOL:NonCurrentLoansAndReceivablesAndOtherNonCurrentAssets
ifrs-full:NoncurrentAssets
ifrs-full:NoncurrentAssets
ifrs-full:Inventories
ifrs-full:Inventories
ifrs-full:CurrentTradeReceivables
ifrs-full:CurrentTradeReceivables
ifrs-full:CurrentTaxAssetsCurrent
ifrs-full:CurrentTaxAssetsCurrent
ifrs-full:OtherCurrentFinancialAssets
ifrs-full:OtherCurrentFinancialAssets
ifrs-full:OtherCurrentReceivables
ifrs-full:OtherCurrentReceivables
ifrs-full:CashAndCashEquivalents
ifrs-full:CashAndCashEquivalents
ifrs-full:CurrentAssets
ifrs-full:CurrentAssets
ifrs-full:Assets
ifrs-full:Assets
ifrs-full:IssuedCapital
ifrs-full:IssuedCapital
ifrs-full:SharePremium
ifrs-full:SharePremium
SOL:RetainedEarningsTreasurySharesAndOtherReserves
SOL:RetainedEarningsTreasurySharesAndOtherReserves
ifrs-full:NoncontrollingInterests
ifrs-full:NoncontrollingInterests
ifrs-full:Equity
ifrs-full:Equity
ifrs-full:NoncurrentProvisionsForEmployeeBenefits
ifrs-full:NoncurrentProvisionsForEmployeeBenefits
ifrs-full:OtherLongtermProvisions
ifrs-full:OtherLongtermProvisions
ifrs-full:DeferredTaxLiabilities
ifrs-full:DeferredTaxLiabilities
ifrs-full:LongtermBorrowings
ifrs-full:LongtermBorrowings
ifrs-full:OtherNoncurrentLiabilities
ifrs-full:OtherNoncurrentLiabilities
ifrs-full:NoncurrentLiabilities
ifrs-full:NoncurrentLiabilities
ifrs-full:OtherShorttermProvisions
ifrs-full:OtherShorttermProvisions
ifrs-full:CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings
ifrs-full:CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings
ifrs-full:TradeAndOtherCurrentPayablesToTradeSuppliers
ifrs-full:TradeAndOtherCurrentPayablesToTradeSuppliers
ifrs-full:CurrentTaxLiabilitiesCurrent
ifrs-full:CurrentTaxLiabilitiesCurrent
ifrs-full:CurrentDividendPayables
ifrs-full:CurrentDividendPayables
ifrs-full:OtherCurrentLiabilities
ifrs-full:OtherCurrentLiabilities
ifrs-full:CurrentLiabilities
ifrs-full:CurrentLiabilities
ifrs-full:Liabilities
ifrs-full:Liabilities
ifrs-full:EquityAndLiabilities
ifrs-full:EquityAndLiabilities
ifrs-full:Equity
ifrs-full:Equity
ifrs-full:Equity
